Date,Tmax_1,Tmin_1,Tavg_1,Depart_1,DewPoint_1,WetBulb_1,Sunrise_1,Sunset_1,CodeSum_1,SnowFall_1,PrecipTotal_1,StnPressure_1,ResultSpeed_1,ResultDir_1,AvgSpeed_1,Tmax_2,Tmin_2,Tavg_2,DewPoint_2,WetBulb_2,CodeSum_2,PrecipTotal_2,StnPressure_2,ResultSpeed_2,ResultDir_2,AvgSpeed_2
2013-06-15 00:00:00,80,58,69.0,1.0,62,65.0,2013-06-15 04:16:00,2013-06-15 19:28:00,RA BR,0.0,0.17,29.21,5.6,21,7.7,81,61,71.0,60,64.0,TS RA,0.12,29.28,5.6,21,7.2
2013-06-16 00:00:00,86,69,78.0,9.0,62,67.0,2013-06-16 04:16:00,2013-06-16 19:29:00,MD,0.0,0.0,29.16,8.3,27,9.2,83,69,76.0,62,67.0,MD,0.0,29.23,8.6,24,9.5
2013-06-17 00:00:00,88,59,74.0,5.0,55,63.0,2013-06-17 04:16:00,2013-06-17 19:29:00,MD,0.0,0.03,29.18,3.9,29,8.1,88,62,75.0,56,64.0,TSRA,0.1,29.24,3.7,28,8.4
2013-06-18 00:00:00,71,56,64.0,-6.0,52,56.0,2013-06-18 04:16:00,2013-06-18 19:29:00,BR,0.0,0.0,29.31,11.4,3,11.6,70,57,64.0,52,57.0,RA BR HZ,0.01,29.36,12.1,2,12.4
2013-06-19 00:00:00,75,53,64.0,-6.0,46,55.0,2013-06-19 04:16:00,2013-06-19 19:30:00,MD,0.0,0.0,29.39,5.9,8,6.9,75,57,66.0,46,56.0,MD,0.0,29.44,6.4,7,7.2
2013-06-20 00:00:00,86,56,71.0,1.0,58,64.0,2013-06-20 04:16:00,2013-06-20 19:30:00,MD,0.0,0.0,29.38,5.1,12,5.9,86,62,74.0,57,64.0,MD,0.0,29.45,6.0,11,7.2
2013-06-21 00:00:00,82,68,75.0,5.0,65,68.0,2013-06-21 04:16:00,2013-06-21 19:30:00,RA BR,0.01,0.79,29.34,7.4,19,9.5,85,70,78.0,63,67.0,TSRA,0.11,29.39,7.6,19,9.6
2013-06-22 00:00:00,80,67,74.0,4.0,67,69.0,2013-06-22 04:17:00,2013-06-22 19:31:00,RA,0.0,0.04,29.3,3.1,22,8.4,83,70,77.0,65,69.0,MD,0.0,29.37,4.8,20,7.8
2013-06-23 00:00:00,87,66,77.0,7.0,68,71.0,2013-06-23 04:17:00,2013-06-23 19:31:00,RA,0.0,0.84,29.26,10.7,20,11.5,89,69,79.0,66,70.0,TSRA,0.001,29.34,9.3,20,9.5
2013-06-24 00:00:00,89,67,78.0,7.0,67,69.0,2013-06-24 04:17:00,2013-06-24 19:31:00,BR,0.0,0.18,29.25,8.9,23,10.0,86,68,77.0,65,69.0,HZ,0.14,29.3,10.5,21,11.0
2013-06-25 00:00:00,85,67,76.0,5.0,69,71.0,2013-06-25 04:17:00,2013-06-25 19:31:00,TSRA,0.0,0.03,29.13,4.5,19,6.9,87,70,79.0,67,71.0,RA,0.001,29.21,5.2,21,8.6
2013-06-26 00:00:00,80,66,73.0,2.0,67,68.0,2013-06-26 04:18:00,2013-06-26 19:31:00,TSRA RA BR,0.0,1.48,29.05,2.2,16,7.4,81,68,75.0,65,68.0,TS RA,0.19,29.11,2.6,18,9.0
2013-06-27 00:00:00,90,64,77.0,6.0,67,70.0,2013-06-27 04:18:00,2013-06-27 19:31:00,BR,0.01,0.92,29.01,7.2,29,7.2,91,66,79.0,65,69.0,BR HZ,0.59,29.08,6.1,29,6.8
2013-06-28 00:00:00,83,67,75.0,4.0,61,66.0,2013-06-28 04:19:00,2013-06-28 19:31:00,RA,0.0,0.001,28.91,10.5,31,10.9,83,68,76.0,60,65.0,RA,0.16,28.97,9.0,29,9.8
2013-06-29 00:00:00,72,64,68.0,-3.0,59,62.0,2013-06-29 04:19:00,2013-06-29 19:31:00,BR,0.0,0.0,28.97,12.0,2,12.3,72,64,68.0,59,62.0,RA,0.001,29.03,11.7,1,12.0
2013-06-30 00:00:00,77,62,70.0,-2.0,52,59.0,2013-06-30 04:19:00,2013-06-30 19:31:00,MD,0.0,0.0,29.2,13.8,2,13.9,76,64,70.0,52,60.0,MD,0.0,29.25,14.0,1,14.2
2013-07-01 00:00:00,75,59,67.0,-5.0,51,58.0,2013-07-01 04:20:00,2013-07-01 19:31:00,MD,0.0,0.0,29.31,12.6,3,12.3,75,61,68.0,50,58.0,MD,0.0,29.37,13.8,3,13.6
2013-07-02 00:00:00,68,60,64.0,-8.0,52,57.0,2013-07-02 04:20:00,2013-07-02 19:31:00,MD,0.0,0.001,29.33,11.0,3,11.2,68,62,65.0,53,58.0,RA,0.001,29.39,12.0,3,12.3
2013-07-03 00:00:00,72,59,66.0,-6.0,60,62.0,2013-07-03 04:21:00,2013-07-03 19:31:00,DZ BR HZ,0.0,0.02,29.32,2.2,2,5.3,74,62,68.0,60,62.0,TSRA RA,0.07,29.38,0.5,36,4.2
2013-07-04 00:00:00,83,56,70.0,-2.0,61,64.0,2013-07-04 04:22:00,2013-07-04 19:30:00,BR,0.0,0.0,29.34,4.4,20,5.1,83,61,72.0,59,65.0,BR HZ,0.0,29.41,7.3,19,7.7
2013-07-05 00:00:00,86,60,73.0,1.0,61,66.0,2013-07-05 04:22:00,2013-07-05 19:30:00,MD,0.0,0.0,29.33,3.7,19,4.8,87,63,75.0,60,66.0,MD,0.0,29.39,5.1,20,5.9
2013-07-06 00:00:00,83,65,74.0,2.0,65,68.0,2013-07-06 04:23:00,2013-07-06 19:30:00,MD,0.0,0.0,29.29,4.1,19,4.5,82,71,77.0,63,68.0,MD,0.0,29.36,5.4,19,5.9
2013-07-07 00:00:00,88,70,79.0,7.0,67,71.0,2013-07-07 04:23:00,2013-07-07 19:30:00,MD,0.0,0.0,29.26,6.6,21,6.8,89,70,80.0,66,71.0,MD,0.0,29.33,8.0,21,8.2
2013-07-08 00:00:00,86,70,78.0,5.0,71,74.0,2013-07-08 04:24:00,2013-07-08 19:29:00,TSRA RA BR,0.0,0.5,29.24,7.8,23,8.4,87,71,79.0,70,72.0,RA BR,0.84,29.31,10.0,22,10.5
2013-07-09 00:00:00,85,73,79.0,6.0,74,75.0,2013-07-09 04:25:00,2013-07-09 19:29:00,BR,0.0,0.001,29.19,6.9,23,7.3,85,75,80.0,72,75.0,RA BR HZ,0.01,29.26,8.9,23,9.3
2013-07-10 00:00:00,85,66,76.0,3.0,65,70.0,2013-07-10 04:25:00,2013-07-10 19:29:00,MD,0.0,0.0,29.2,6.0,34,8.3,87,66,77.0,65,69.0,MD,0.0,29.26,3.7,3,8.0
2013-07-11 00:00:00,81,64,73.0,0.0,54,62.0,2013-07-11 04:26:00,2013-07-11 19:28:00,MD,0.0,0.0,29.36,6.5,3,7.4,80,63,72.0,52,61.0,MD,0.0,29.42,6.3,3,7.5
2013-07-12 00:00:00,83,58,71.0,-2.0,53,61.0,2013-07-12 04:27:00,2013-07-12 19:28:00,MD,0.0,0.0,29.38,4.0,8,4.8,82,60,71.0,54,62.0,MD,0.0,29.44,4.1,8,5.4
2013-07-13 00:00:00,84,62,73.0,0.0,59,65.0,2013-07-13 04:28:00,2013-07-13 19:27:00,MD,0.0,0.0,29.41,6.8,9,7.5,83,67,75.0,58,65.0,MD,0.0,29.47,6.4,9,7.1
2013-07-14 00:00:00,88,72,80.0,7.0,66,71.0,2013-07-14 04:28:00,2013-07-14 19:27:00,MD,0.0,0.0,29.47,6.7,9,7.6,88,73,81.0,66,70.0,MD,0.0,29.52,8.2,8,8.5
2013-07-15 00:00:00,89,71,80.0,6.0,71,74.0,2013-07-15 04:29:00,2013-07-15 19:26:00,MD,0.0,0.09,29.52,4.3,8,5.1,91,75,83.0,71,74.0,MD,0.02,29.57,5.0,8,6.2
2013-07-16 00:00:00,92,73,83.0,9.0,72,75.0,2013-07-16 04:30:00,2013-07-16 19:25:00,MD,0.0,0.0,29.54,6.4,23,6.8,93,77,85.0,70,75.0,MD,0.01,29.61,6.8,22,7.3
2013-07-17 00:00:00,94,76,85.0,11.0,72,76.0,2013-07-17 04:31:00,2013-07-17 19:25:00,MD,0.0,0.0,29.51,6.7,26,6.9,95,77,86.0,70,75.0,MD,0.0,29.57,6.2,25,7.1
2013-07-18 00:00:00,95,77,86.0,12.0,72,76.0,2013-07-18 04:32:00,2013-07-18 19:24:00,MD,0.0,0.001,29.31,7.2,24,8.1,96,79,88.0,71,76.0,TS,0.0,29.38,8.8,23,9.4
2013-07-19 00:00:00,96,71,84.0,10.0,70,75.0,2013-07-19 04:33:00,2013-07-19 19:23:00,TS BR,0.0,0.58,29.1,13.3,25,14.0,97,75,86.0,69,75.0,TS,0.001,29.17,13.4,24,13.9
2013-07-20 00:00:00,89,71,80.0,6.0,64,69.0,2013-07-20 04:33:00,2013-07-20 19:23:00,MD,0.0,0.06,29.17,4.8,1,7.5,88,72,80.0,63,69.0,RA,0.01,29.23,3.8,3,7.2
2013-07-21 00:00:00,88,68,78.0,4.0,65,69.0,2013-07-21 04:34:00,2013-07-21 19:22:00,MD,0.0,0.01,29.18,2.8,7,6.7,89,72,81.0,63,69.0,MD,0.0,29.24,2.9,11,7.9
2013-07-22 00:00:00,87,71,79.0,5.0,66,71.0,2013-07-22 04:35:00,2013-07-22 19:21:00,TSRA RA,0.0,0.001,29.07,4.9,24,7.4,90,72,81.0,64,70.0,TSRA,0.001,29.14,5.2,21,7.4
2013-07-23 00:00:00,78,63,71.0,-3.0,60,64.0,2013-07-23 04:36:00,2013-07-23 19:20:00,MD,0.0,0.03,29.15,8.8,2,11.0,80,65,73.0,58,64.0,MD,0.0,29.21,7.3,1,11.4
2013-07-24 00:00:00,72,60,66.0,-8.0,51,58.0,2013-07-24 04:37:00,2013-07-24 19:19:00,MD,0.0,0.0,29.31,7.8,5,8.1,73,62,68.0,48,57.0,MD,0.0,29.38,10.1,5,10.5
2013-07-25 00:00:00,81,57,69.0,-5.0,54,61.0,2013-07-25 04:38:00,2013-07-25 19:18:00,MD,0.0,0.0,29.33,4.1,23,5.1,81,58,70.0,52,60.0,MD,0.0,29.39,2.7,23,3.9
2013-07-26 00:00:00,70,62,66.0,-8.0,61,63.0,2013-07-26 04:39:00,2013-07-26 19:18:00,RA BR,0.0,0.39,29.21,7.6,22,8.5,74,65,70.0,58,62.0,RA,0.01,29.28,9.3,21,10.2
2013-07-27 00:00:00,65,55,60.0,-14.0,51,56.0,2013-07-27 04:40:00,2013-07-27 19:17:00,MD,0.0,0.0,29.17,9.0,30,10.6,68,57,63.0,49,55.0,MD,0.0,29.23,10.3,30,11.3
2013-07-28 00:00:00,69,54,62.0,-12.0,50,55.0,2013-07-28 04:41:00,2013-07-28 19:16:00,RA,0.0,0.001,29.23,8.7,28,9.1,71,55,63.0,47,54.0,RA,0.001,29.3,9.5,26,9.8
2013-07-29 00:00:00,76,57,67.0,-7.0,55,59.0,2013-07-29 04:42:00,2013-07-29 19:15:00,MD,0.0,0.0,29.41,2.0,1,7.0,76,58,67.0,53,59.0,MD,0.0,29.47,2.3,2,7.7
2013-07-30 00:00:00,74,57,66.0,-8.0,59,62.0,2013-07-30 04:43:00,2013-07-30 19:14:00,RA,0.0,0.04,29.39,4.2,16,4.7,74,61,68.0,56,61.0,RA,0.001,29.46,5.5,16,6.0
2013-07-31 00:00:00,75,62,69.0,-5.0,64,65.0,2013-07-31 04:44:00,2013-07-31 19:13:00,RA DZ BR,0.0,0.5,29.26,2.2,32,4.4,75,64,70.0,63,65.0,RA DZ BR HZ,0.18,29.33,2.5,30,4.2
2013-08-01 00:00:00,81,61,71.0,-2.0,57,62.0,2013-08-01 04:45:00,2013-08-01 19:11:00,MD,0.0,0.0,29.23,7.6,30,7.8,82,61,72.0,54,62.0,MD,0.0,29.29,6.2,29,7.1
2013-08-02 00:00:00,84,62,73.0,0.0,63,67.0,2013-08-02 04:46:00,2013-08-02 19:10:00,RA BR,0.0,0.63,29.15,4.5,29,8.2,86,65,76.0,62,66.0,RA,0.41,29.23,2.7,23,7.7
2013-08-03 00:00:00,81,64,73.0,0.0,55,62.0,2013-08-03 04:47:00,2013-08-03 19:09:00,MD,0.0,0.0,29.33,5.8,2,6.8,79,66,73.0,54,62.0,MD,0.0,29.39,6.9,4,8.4
2013-08-04 00:00:00,75,60,68.0,-5.0,56,61.0,2013-08-04 04:48:00,2013-08-04 19:08:00,RA,0.0,0.001,29.42,5.9,6,7.8,74,60,67.0,55,61.0,RA,0.001,29.49,6.1,7,6.9
2013-08-05 00:00:00,75,58,67.0,-6.0,59,62.0,2013-08-05 04:49:00,2013-08-05 19:07:00,RA,0.0,0.07,29.23,6.8,19,7.6,76,63,70.0,56,61.0,MD,0.02,29.29,7.1,18,7.9
2013-08-06 00:00:00,83,67,75.0,2.0,68,70.0,2013-08-06 04:50:00,2013-08-06 19:06:00,MD,0.0,0.04,29.13,7.2,21,8.0,85,68,77.0,65,69.0,MD,0.0,29.21,8.7,21,9.4
2013-08-07 00:00:00,89,67,78.0,5.0,68,71.0,2013-08-07 04:51:00,2013-08-07 19:04:00,MD,0.0,0.001,29.14,4.0,30,9.9,91,70,81.0,67,71.0,BR,0.01,29.2,2.4,30,10.5
2013-08-08 00:00:00,78,65,72.0,-1.0,56,62.0,2013-08-08 04:52:00,2013-08-08 19:03:00,MD,0.0,0.0,29.26,8.6,5,9.3,79,69,74.0,55,62.0,MD,0.0,29.33,10.5,5,10.8
2013-08-09 00:00:00,82,59,71.0,-2.0,60,65.0,2013-08-09 04:53:00,2013-08-09 19:02:00,MD,0.0,0.001,29.28,4.7,27,5.3,84,62,73.0,58,65.0,MD,0.0,29.34,4.9,27,5.6
2013-08-10 00:00:00,81,64,73.0,0.0,57,62.472174835801646,2013-08-10 04:54:00,2013-08-10 19:00:00,MD,0.0,0.0,30.1334497217156,5.3,5,6.5,81,68,75.0,55,63.0,MD,0.0,30.123536729208787,6.0,6,7.4
2013-08-11 00:00:00,81,60,71.0,-2.0,61,63.47298981311977,2013-08-11 04:55:00,2013-08-11 18:59:00,RA,0.0,0.01,29.35,2.0,27,3.0,84,63,74.0,57,64.0,MD,0.001,29.42,4.0,24,5.4
2013-08-12 00:00:00,82,67,75.0,2.0,65,68.0,2013-08-12 04:56:00,2013-08-12 18:58:00,RA DZ,0.0,0.27,29.21,3.5,27,7.5,85,69,77.0,63,68.41978148969838,RA,0.66,29.27,4.5,26,7.7
2013-08-13 00:00:00,70,58,64.0,-9.0,52,58.0,2013-08-13 04:57:00,2013-08-13 18:56:00,MD,0.0,0.0,29.37,8.7,3,9.6,71,62,67.0,50,57.0,MD,0.0,29.42,11.2,2,11.9
2013-08-14 00:00:00,72,56,64.0,-8.0,50,56.0,2013-08-14 04:58:00,2013-08-14 18:55:00,MD,0.0,0.0,29.44,3.9,4,7.1,71,58,65.0,49,56.0,MD,0.0,29.52,3.0,3,7.0
2013-08-15 00:00:00,75,55,65.0,-7.0,53,58.0,2013-08-15 04:59:00,2013-08-15 18:54:00,MD,0.0,0.0,29.4,4.2,24,4.9,74,57,66.0,50,58.0,MD,0.0,29.47,4.5,22,5.0
2013-08-16 00:00:00,82,55,69.0,-3.0,52,60.0,2013-08-16 05:00:00,2013-08-16 18:52:00,MD,0.0,0.0,29.44,2.8,4,5.2,82,58,70.0,51,60.0,MD,0.0,29.5,5.0,7,5.8
2013-08-17 00:00:00,81,57,69.0,-3.0,56,62.0,2013-08-17 05:01:00,2013-08-17 18:51:00,MD,0.0,0.0,29.47,5.7,8,6.4,79,60,70.0,55,62.0,MD,0.0,29.53,6.0,7,6.3
2013-08-18 00:00:00,81,59,70.0,-2.0,57,63.0,2013-08-18 05:02:00,2013-08-18 18:49:00,MD,0.0,0.0,29.41,3.7,8,4.8,81,62,72.0,57,64.0,MD,0.0,29.48,4.2,8,4.8
2013-08-19 00:00:00,85,57,71.0,0.0,60,65.0,2013-08-19 05:03:00,2013-08-19 18:48:00,MD,0.0,0.0,29.34,5.1,25,5.3,86,63,75.0,58,65.0,HZ,0.0,29.41,3.8,25,4.6
2013-08-20 00:00:00,88,66,77.0,6.0,62,68.0,2013-08-20 05:04:00,2013-08-20 18:46:00,MD,0.0,0.0,29.34,7.7,22,8.0,88,68,78.0,61,67.0,MD,0.0,29.41,7.0,21,7.5
2013-08-21 00:00:00,90,68,79.0,8.0,65,70.0,2013-08-21 05:05:00,2013-08-21 18:45:00,RA,0.0,0.01,29.3,8.6,23,9.0,91,70,81.0,64,70.0,RA,0.05,29.37,9.0,22,9.3
2013-08-22 00:00:00,78,68,73.0,2.0,67,69.0,2013-08-22 05:06:00,2013-08-22 18:43:00,RA,0.0,0.23,29.36,1.5,23,7.0,78,67,73.0,66,68.0,RA,0.36,29.42,2.5,24,7.0
2013-08-23 00:00:00,82,62,72.0,1.0,55,63.0,2013-08-23 05:08:00,2013-08-23 18:42:00,BR,0.0,0.0,29.43,6.1,6,6.8,81,64,73.0,55,63.0,BR,0.0,29.49,7.2,6,8.0
2013-08-24 00:00:00,86,60,73.0,2.0,59,65.0,2013-08-24 05:09:00,2013-08-24 18:40:00,MD,0.0,0.0,29.49,5.3,17,6.1,86,64,75.0,56,64.0,MD,0.0,29.55,4.6,16,5.9
2013-08-25 00:00:00,89,65,77.0,7.0,62,68.0,2013-08-25 05:10:00,2013-08-25 18:39:00,MD,0.0,0.0,29.46,9.2,22,9.6,89,68,79.0,60,67.0,MD,0.0,29.52,9.6,21,10.1
2013-08-26 00:00:00,92,70,81.0,11.0,68,72.0,2013-08-26 05:11:00,2013-08-26 18:37:00,MD,0.0,0.0,29.34,9.0,24,9.4,92,70,81.0,66,71.0,MD,0.0,29.41,9.2,23,9.5
2013-08-27 00:00:00,96,77,87.0,17.0,70,75.0,2013-08-27 05:12:00,2013-08-27 18:35:00,MD,0.0,0.0,29.18,11.7,24,12.0,96,77,87.0,68,74.0,MD,0.0,29.24,12.5,24,12.7
2013-08-28 00:00:00,83,71,77.0,7.0,69,72.0,2013-08-28 05:13:00,2013-08-28 18:34:00,MD,0.0,0.0,29.26,6.9,3,9.3,83,71,77.0,67,71.0,BR,0.0,29.32,5.8,36,8.7
2013-08-29 00:00:00,89,66,78.0,8.0,64,69.0,2013-08-29 05:14:00,2013-08-29 18:32:00,BR HZ,0.0,0.0,29.29,3.9,10,4.7,87,69,78.0,65,69.0,FG BR HZ,0.0,29.36,4.2,10,4.6
2013-08-30 00:00:00,96,67,82.0,12.0,68,72.0,2013-08-30 05:15:00,2013-08-30 18:31:00,BR,0.0,0.36,29.13,4.4,26,8.3,96,69,83.0,67,71.0,TSRA RA,0.47,29.21,5.3,24,7.8
2013-08-31 00:00:00,78,71,75.0,6.0,67,69.0,2013-08-31 05:16:00,2013-08-31 18:29:00,TS TSRA,0.0,0.07,29.1,6.1,5,7.2,77,70,74.0,66,68.0,TS TSRA RA BR,0.96,29.16,5.8,4,7.0
2013-09-01 00:00:00,85,65,75.0,7.0,67,70.0,2013-09-01 05:17:00,2013-09-01 18:27:00,TS,0.0,0.14,29.05,4.2,29,5.2,84,68,76.0,66,69.0,MD,0.02,29.11,3.9,27,5.8
2013-09-02 00:00:00,79,60,70.0,2.0,61,64.0,2013-09-02 05:18:00,2013-09-02 18:26:00,MD,0.0,0.0,29.21,8.1,2,9.2,77,62,70.0,60,64.0,MD,0.0,29.27,7.5,2,8.7
2013-09-03 00:00:00,77,57,67.0,-1.0,54,59.0,2013-09-03 05:19:00,2013-09-03 18:24:00,MD,0.0,0.0,29.32,4.0,30,5.8,76,58,67.0,54,60.0,MD,0.0,29.39,1.5,34,4.6
2013-09-04 00:00:00,84,59,72.0,4.0,57,63.0,2013-09-04 05:20:00,2013-09-04 18:22:00,MD,0.0,0.0,29.37,6.2,26,7.0,84,59,72.0,55,62.0,MD,0.0,29.44,6.4,25,6.8
2013-09-05 00:00:00,74,59,67.0,0.0,54,60.0,2013-09-05 05:21:00,2013-09-05 18:21:00,MD,0.0,0.001,29.49,9.0,5,9.2,74,65,70.0,53,60.0,MD,0.0,29.55,9.2,6,9.9
2013-09-06 00:00:00,86,57,72.0,5.0,58,64.0,2013-09-06 05:22:00,2013-09-06 18:19:00,MD,0.0,0.0,29.38,4.7,20,6.0,85,62,74.0,55,63.0,MD,0.0,29.44,4.3,17,6.0
2013-09-07 00:00:00,88,65,77.0,10.0,62,68.0,2013-09-07 05:23:00,2013-09-07 18:17:00,MD,0.0,0.01,29.21,5.7,23,6.9,87,68,78.0,61,67.0,MD,0.0,29.28,5.8,23,7.7
2013-09-08 00:00:00,77,71,74.0,8.0,66,69.0,2013-09-08 05:24:00,2013-09-08 18:15:00,MD,0.0,0.0,29.26,10.5,7,11.9,78,71,75.0,65,68.0,MD,0.0,29.33,10.1,7,12.0
2013-09-09 00:00:00,94,68,81.0,15.0,70,74.0,2013-09-09 05:25:00,2013-09-09 18:14:00,MD,0.0,0.0,29.15,9.0,20,10.1,94,69,82.0,68,73.0,HZ,0.0,29.22,8.5,20,9.2
2013-09-10 00:00:00,95,77,86.0,20.0,64,71.0,2013-09-10 05:26:00,2013-09-10 18:12:00,MD,0.0,0.0,29.25,12.1,24,12.5,96,78,87.0,63,71.0,MD,0.0,29.32,12.2,24,12.5
2013-09-11 00:00:00,91,75,83.0,18.0,66,71.0,2013-09-11 05:27:00,2013-09-11 18:10:00,MD,0.0,0.001,29.28,4.2,27,7.5,92,75,84.0,66,71.0,MD,0.001,29.34,5.1,25,6.9
2013-09-12 00:00:00,82,62,72.0,7.0,59,64.0,2013-09-12 05:28:00,2013-09-12 18:09:00,RA,0.0,0.001,29.28,7.0,35,9.4,83,63,73.0,58,64.0,MD,0.06,29.34,6.8,34,9.8
2013-09-13 00:00:00,67,52,60.0,-5.0,45,52.0,2013-09-13 05:29:00,2013-09-13 18:07:00,MD,0.0,0.0,29.41,10.7,1,11.5,67,54,61.0,45,53.0,MD,0.001,29.47,12.8,1,13.5
2013-09-14 00:00:00,72,47,60.0,-4.0,43,52.0,2013-09-14 05:30:00,2013-09-14 18:05:00,MD,0.0,0.0,29.36,4.7,21,5.9,72,51,62.0,41,52.0,MD,0.0,29.44,5.3,19,6.3
2013-09-15 00:00:00,62,56,59.0,-5.0,52,55.0,2013-09-15 05:31:00,2013-09-15 18:03:00,RA BR,0.0,0.65,29.34,1.1,2,5.4,62,58,60.0,51,55.0,RA DZ BR,0.24,29.41,0.4,19,5.1
2013-09-16 00:00:00,64,51,58.0,-6.0,47,52.0,2013-09-16 05:32:00,2013-09-16 18:00:00,MD,0.0,0.0,29.59,9.7,3,10.8,64,55,60.0,47,53.0,MD,0.001,29.65,11.4,3,12.8
2013-09-17 00:00:00,71,49,60.0,-4.0,51,56.0,2013-09-17 05:33:00,2013-09-17 17:58:00,MD,0.0,0.0,29.49,7.0,13,7.6,70,53,62.0,49,55.0,MD,0.001,29.55,7.2,12,8.2
2013-09-18 00:00:00,81,60,71.0,7.0,60,64.0,2013-09-18 05:35:00,2013-09-18 17:56:00,MD,0.0,0.55,29.26,8.7,18,9.0,82,62,72.0,58,62.0,TS HZ,0.51,29.35,6.7,17,9.1
2013-09-19 00:00:00,84,69,77.0,14.0,68,70.0,2013-09-19 05:36:00,2013-09-19 17:55:00,TS TSRA RA FG BR HZ,0.0,0.84,29.14,8.3,16,10.6,84,70,77.0,66,69.0,RA BR HZ,0.001,29.21,7.8,16,10.0
2013-09-20 00:00:00,76,58,67.0,5.0,60,63.0,2013-09-20 05:37:00,2013-09-20 17:53:00,MD,0.0,0.001,29.08,10.1,26,11.0,77,59,68.0,59,63.0,MD,0.02,29.15,10.3,26,11.2
2013-09-21 00:00:00,67,52,60.0,-2.0,48,53.0,2013-09-21 05:38:00,2013-09-21 17:51:00,MD,0.0,0.0,29.17,9.6,33,10.0,67,51,59.0,46,53.0,MD,0.0,29.23,9.0,33,9.5
2013-09-22 00:00:00,67,49,58.0,-4.0,47,52.0,2013-09-22 05:39:00,2013-09-22 17:49:00,MD,0.0,0.0,29.3,6.2,4,7.5,67,49,58.0,45,51.0,MD,0.0,29.36,4.8,5,6.8
2013-09-23 00:00:00,67,46,57.0,-4.0,48,53.0,2013-09-23 05:40:00,2013-09-23 17:48:00,MD,0.0,0.0,29.34,4.9,10,6.1,67,50,59.0,45,52.0,MD,0.0,29.41,6.8,11,7.6
2013-09-24 00:00:00,70,49,60.0,-1.0,49,54.0,2013-09-24 05:41:00,2013-09-24 17:46:00,MD,0.0,0.0,29.26,6.2,10,8.0,91,52,61.295244538751135,48,54.0,MD,0.0,29.33,5.8,9,7.7
2013-09-25 00:00:00,70,51,61.0,0.0,52,56.0,2013-09-25 05:42:00,2013-09-25 17:44:00,MD,0.0,0.0,29.23,4.8,5,5.7,71,56,64.0,51,56.0,MD,0.0,29.29,5.9,6,6.6
2013-09-26 00:00:00,75,50,63.0,3.0,52,58.0,2013-09-26 05:43:00,2013-09-26 17:42:00,BR,0.0,0.0,29.34,3.8,8,4.2,75,55,65.0,52,58.0,MD,0.0,29.4,4.1,9,4.6
2013-09-27 00:00:00,81,52,67.0,7.0,51,57.0,2013-09-27 05:44:00,2013-09-27 17:41:00,MD,0.0,0.0,29.38,7.0,13,7.4,80,57,69.0,48,57.0,MD,0.0,29.44,6.6,12,7.3
2013-09-28 00:00:00,84,55,70.0,11.0,56,62.0,2013-09-28 05:45:00,2013-09-28 17:39:00,RA BR,0.0,0.2,29.24,10.9,19,12.7,85,58,72.0,54,61.0,RA BR,0.02,29.31,10.2,18,11.3
2013-09-29 00:00:00,68,51,60.0,1.0,49,54.0,2013-09-29 05:46:00,2013-09-29 17:37:00,RA BR,0.0,0.18,29.29,6.0,36,7.6,84,53,61.295244538751135,48,54.0,RA BR,0.22,29.36,6.3,36,7.8
2013-09-30 00:00:00,74,47,61.0,2.0,49,55.0,2013-09-30 05:47:00,2013-09-30 17:35:00,MD,0.0,0.0,29.21,5.8,19,6.2,76,50,63.0,47,55.0,MD,0.0,29.28,4.2,19,4.9
2013-10-01 00:00:00,79,62,71.0,13.0,62,65.0,2013-10-01 05:48:00,2013-10-01 17:34:00,BR,0.0,0.0,29.21,12.5,22,12.2,79,62,71.0,61,64.0,BR HZ,0.0,29.28,11.9,21,11.5
2013-10-02 00:00:00,76,62,69.0,11.0,50,59.0,2013-10-02 05:49:00,2013-10-02 17:32:00,BR,0.0,0.0,29.31,4.7,7,6.4,77,64,71.0,50,59.0,BR HZ,0.0,29.37,5.2,7,7.3
2013-10-03 00:00:00,78,60,69.0,12.0,65,67.0,2013-10-03 05:50:00,2013-10-03 17:30:00,RA DZ FG+ BR,0.0,0.12,29.19,7.4,19,7.9,78,64,71.0,65,67.0,RA DZ FG+ BR HZ,0.8,29.26,7.1,19,7.7
2013-10-04 00:00:00,74,65,70.0,13.0,65,66.0,2013-10-04 05:52:00,2013-10-04 17:29:00,RA BR,0.0,0.001,29.23,2.6,12,6.2,76,66,71.0,64,66.0,BR HZ,0.0,29.29,2.0,16,6.0
2013-10-05 00:00:00,80,61,71.0,14.0,66,68.0,2013-10-05 05:53:00,2013-10-05 17:27:00,TSRA BR,0.0,0.82,29.11,5.2,19,6.4,81,65,73.0,66,68.0,BR HZ,0.68,29.18,6.7,19,8.1
2013-10-06 00:00:00,64,45,55.0,-1.0,44,49.0,2013-10-06 05:54:00,2013-10-06 17:25:00,RA,0.0,0.09,29.02,8.7,25,9.5,76,48,56.32083253082751,44,50.0,RA DZ BR,0.06,29.1,10.1,25,10.6
2013-10-07 00:00:00,68,45,57.0,1.0,45,50.0,2013-10-07 05:55:00,2013-10-07 17:24:00,MD,0.0,0.001,29.23,6.1,28,9.0,67,45,56.0,44,50.0,MD,0.0,29.3,6.3,26,9.1
